order_id,order_item_id,product_id,seller_id,quantity,price_bdt,freight_value_bdt,shipping_limit_days
O004237,1,P0033,S0015,1,871.80,94.49,7
O004238,1,P0050,S0026,2,11415.20,94.72,6
O004239,1,P0067,S0037,3,23653.80,94.95,5
O004240,1,P0084,S0008,1,2180.80,95.18,4
O004241,1,P0001,S0019,2,2514.60,95.41,3
O004242,1,P0018,S0030,3,19265.10,95.64,2
O004243,1,P0035,S0001,1,927.50,95.87,1
O004243,2,P0038,S0008,3,12468.90,95.98,4
O004244,1,P0052,S0012,2,11221.60,96.10,10
O004244,2,P0055,S0019,1,1635.60,96.21,3
O004245,1,P0069,S0023,3,9599.10,96.33,9
O004245,2,P0072,S0030,2,10163.60,96.44,2
O004246,1,P0086,S0034,1,1934.60,96.56,8
O004246,2,P0089,S0001,3,23482.20,96.67,1
O004247,1,P0003,S0005,2,4263.80,96.79,7
O004247,2,P0006,S0012,1,2614.70,96.90,10
O004248,1,P0020,S0016,3,22104.00,97.02,6
O004249,1,P0037,S0027,1,1901.80,97.25,5
O004250,1,P0054,S0038,2,5022.80,97.48,4
O004251,1,P0071,S0009,3,13505.10,97.71,3
O004252,1,P0088,S0020,1,6903.50,97.94,2
O004253,1,P0005,S0031,2,13893.80,98.17,1
O004254,1,P0022,S0002,3,22096.20,98.40,10
O004255,1,P0039,S0013,1,3115.30,98.63,9
O004256,1,P0056,S0024,2,5579.80,98.86,8
O004257,1,P0073,S0035,3,9501.90,99.09,7
O004258,1,P0090,S0006,1,5790.80,99.32,6
O004258,2,P0093,S0013,3,7830.30,99.43,9
O004259,1,P0007,S0017,2,2276.40,99.55,5
O004259,2,P0010,S0024,1,5739.30,99.66,8
O004260,1,P0024,S0028,3,12143.40,99.78,4
O004260,2,P0027,S0035,2,5983.80,99.89,7
O004261,1,P0041,S0039,1,7477.10,30.00,3
O004261,2,P0044,S0006,3,1102.80,30.11,6
O004262,1,P0058,S0010,2,12397.00,30.23,2
O004263,1,P0075,S0021,3,1091.40,30.46,1
O004264,1,P0092,S0032,1,7371.20,30.69,10
O004265,1,P0009,S0003,2,10781.80,30.92,9
O004266,1,P0026,S0014,3,10192.20,31.15,8
O004267,1,P0043,S0025,1,4308.00,31.38,7
O004268,1,P0060,S0036,2,1418.60,31.61,6
O004269,1,P0077,S0007,3,8612.10,31.84,5
O004270,1,P0094,S0018,1,3935.00,32.07,4
O004271,1,P0011,S0029,2,6896.00,32.30,3
O004272,1,P0028,S0040,3,6904.50,32.53,2
O004272,2,P0031,S0007,2,11944.80,32.64,5
O004273,1,P0045,S0011,1,6027.20,32.76,1
O004273,2,P0048,S0018,3,21865.20,32.87,4
O004273,3,P0051,S0025,2,12374.00,32.98,7
O004274,1,P0062,S0022,2,15434.00,32.99,10
O004274,2,P0065,S0029,1,6707.90,33.10,3
O004275,1,P0079,S0033,3,19341.90,33.22,9
O004275,2,P0082,S0040,2,8413.00,33.33,2
O004276,1,P0096,S0004,1,6005.70,33.45,8
O004277,1,P0013,S0015,2,9406.40,33.68,7
O004278,1,P0030,S0026,3,5087.40,33.91,6
O004279,1,P0047,S0037,1,4235.80,34.14,5
O004280,1,P0064,S0008,2,15352.40,34.37,4
O004281,1,P0081,S0019,3,8928.90,34.60,3
O004282,1,P0098,S0030,1,3524.20,34.83,2
O004282,2,P0001,S0037,3,3771.90,34.94,5
O004283,1,P0015,S0001,2,13822.20,35.06,1
O004284,1,P0032,S0012,3,11761.50,35.29,10
O004285,1,P0049,S0023,1,3640.80,35.52,9
O004286,1,P0066,S0034,2,16612.20,35.75,8
O004286,2,P0069,S0001,1,3199.70,35.86,1
O004287,1,P0083,S0005,3,16525.50,35.98,7
O004287,2,P0086,S0012,2,3869.20,36.09,10
O004288,1,P0100,S0016,1,4801.00,36.21,6
O004288,2,P0003,S0023,3,6395.70,36.32,9
O004288,3,P0006,S0030,2,5229.40,36.43,2
O004289,1,P0017,S0027,2,15120.40,36.44,5
O004289,2,P0020,S0034,1,7368.00,36.55,8
O004290,1,P0034,S0038,3,1225.80,36.67,4
O004291,1,P0051,S0009,1,6187.00,36.90,3
O004291,2,P0054,S0016,3,7534.20,37.01,6
O004292,1,P0068,S0020,2,2462.00,37.13,2
O004293,1,P0085,S0031,3,25107.30,37.36,1
O004294,1,P0002,S0002,1,1185.30,37.59,10
O004295,1,P0019,S0013,2,4275.00,37.82,9
O004296,1,P0036,S0024,3,14234.40,38.05,8
O004297,1,P0053,S0035,1,5412.40,38.28,7
O004298,1,P0070,S0006,2,7195.00,38.51,6
O004299,1,P0087,S0017,3,17090.70,38.74,5
O004300,1,P0004,S0028,1,5646.60,38.97,4
O004300,2,P0007,S0035,3,3414.60,39.08,7
O004300,3,P0010,S0002,2,11478.60,39.19,10
O004301,1,P0021,S0039,2,1735.60,39.20,3
O004301,2,P0024,S0006,1,4047.80,39.31,6
O004302,1,P0038,S0010,3,12468.90,39.43,2
O004302,2,P0041,S0017,2,14954.20,39.54,5
O004303,1,P0055,S0021,1,1635.60,39.66,1
O004303,2,P0058,S0028,3,18595.50,39.77,4
O004304,1,P0072,S0032,2,10163.60,39.89,10
O004304,2,P0075,S0039,1,363.80,40.00,3
O004305,1,P0089,S0003,3,23482.20,40.12,9
O004306,1,P0006,S0014,1,2614.70,40.35,8
O004307,1,P0023,S0025,2,13228.20,40.58,7
O004308,1,P0040,S0036,3,12018.60,40.81,6
O004309,1,P0057,S0007,1,6400.70,41.04,5
O004310,1,P0074,S0018,2,6978.60,41.27,4
O004311,1,P0091,S0029,3,22860.00,41.50,3
O004312,1,P0008,S0040,1,4720.30,41.73,2
O004313,1,P0025,S0011,2,14889.40,41.96,1
O004314,1,P0042,S0022,3,16995.00,42.19,10
O004315,1,P0059,S0033,1,7728.50,42.42,9
O004315,2,P0062,S0040,3,23151.00,42.53,2
O004316,1,P0076,S0004,2,15708.60,42.65,8
O004316,2,P0079,S0011,1,6447.30,42.76,1
O004317,1,P0093,S0015,3,7830.30,42.88,7
O004317,2,P0096,S0022,2,12011.40,42.99,10
O004318,1,P0010,S0026,1,5739.30,43.11,6
O004318,2,P0013,S0033,3,14109.60,43.22,9
O004319,1,P0027,S0037,2,5983.80,43.34,5
O004320,1,P0044,S0008,3,1102.80,43.57,4
O004321,1,P0061,S0019,1,6391.00,43.80,3
O004322,1,P0078,S0030,2,9737.00,44.03,2
O004323,1,P0095,S0001,3,22884.60,44.26,1
O004324,1,P0012,S0012,1,2057.50,44.49,10
O004325,1,P0029,S0023,2,14001.20,44.72,9
O004326,1,P0046,S0034,3,24735.00,44.95,8
O004327,1,P0063,S0005,1,3852.80,45.18,7
O004328,1,P0080,S0016,2,5653.20,45.41,6
O004329,1,P0097,S0027,3,14316.90,45.64,5
O004329,2,P0100,S0034,2,9602.00,45.75,8
O004330,1,P0014,S0038,1,8414.60,45.87,4
O004330,2,P0017,S0005,3,22680.60,45.98,7
O004331,1,P0031,S0009,2,11944.80,46.10,3
O004331,2,P0034,S0016,1,408.60,46.21,6
O004332,1,P0048,S0020,3,21865.20,46.33,2
O004332,2,P0051,S0027,2,12374.00,46.44,5
O004333,1,P0065,S0031,1,6707.90,46.56,1
O004334,1,P0082,S0002,2,8413.00,46.79,10
O004335,1,P0099,S0013,3,8351.10,47.02,9
O004336,1,P0016,S0024,1,7492.40,47.25,8
O004337,1,P0033,S0035,2,1743.60,47.48,7
O004338,1,P0050,S0006,3,17122.80,47.71,6
O004339,1,P0067,S0017,1,7884.60,47.94,5
O004340,1,P0084,S0028,2,4361.60,48.17,4
O004341,1,P0001,S0039,3,3771.90,48.40,3
O004342,1,P0018,S0010,1,6421.70,48.63,2
O004343,1,P0035,S0021,2,1855.00,48.86,1
O004343,2,P0038,S0028,1,4156.30,48.97,4
O004344,1,P0052,S0032,3,16832.40,49.09,10
O004344,2,P0055,S0039,2,3271.20,49.20,3
O004345,1,P0069,S0003,1,3199.70,49.32,9
O004345,2,P0072,S0010,3,15245.40,49.43,2
O004346,1,P0086,S0014,2,3869.20,49.55,8
O004346,2,P0089,S0021,1,7827.40,49.66,1
O004347,1,P0003,S0025,3,6395.70,49.78,7
O004347,2,P0006,S0032,2,5229.40,49.89,10
O004348,1,P0020,S0036,1,7368.00,50.01,6
O004349,1,P0037,S0007,2,3803.60,50.24,5
O004350,1,P0054,S0018,3,7534.20,50.47,4
O004351,1,P0071,S0029,1,4501.70,50.70,3
O004352,1,P0088,S0040,2,13807.00,50.93,2
O004353,1,P0005,S0011,3,20840.70,51.16,1
O004354,1,P0022,S0022,1,7365.40,51.39,10
O004355,1,P0039,S0033,2,6230.60,51.62,9
O004355,2,P0042,S0040,1,5665.00,51.73,2
O004356,1,P0056,S0004,3,8369.70,51.85,8
O004357,1,P0073,S0015,1,3167.30,52.08,7
O004358,1,P0090,S0026,2,11581.60,52.31,6
O004358,2,P0093,S0033,1,2610.10,52.42,9
O004359,1,P0007,S0037,3,3414.60,52.54,5
O004359,2,P0010,S0004,2,11478.60,52.65,8
O004360,1,P0024,S0008,1,4047.80,52.77,4
O004360,2,P0027,S0015,3,8975.70,52.88,7
O004361,1,P0041,S0019,2,14954.20,53.00,3
O004361,2,P0044,S0026,1,367.60,53.11,6
O004362,1,P0058,S0030,3,18595.50,53.23,2
O004363,1,P0075,S0001,1,363.80,53.46,1
O004364,1,P0092,S0012,2,14742.40,53.69,10
O004365,1,P0009,S0023,3,16172.70,53.92,9
O004366,1,P0026,S0034,1,3397.40,54.15,8
O004367,1,P0043,S0005,2,8616.00,54.38,7
O004368,1,P0060,S0016,3,2127.90,54.61,6
O004369,1,P0077,S0027,1,2870.70,54.84,5
O004370,1,P0094,S0038,2,7870.00,55.07,4
O004371,1,P0011,S0009,3,10344.00,55.30,3
O004372,1,P0028,S0020,1,2301.50,55.53,2
O004372,2,P0031,S0027,3,17917.20,55.64,5
O004373,1,P0045,S0031,2,12054.40,55.76,1
O004373,2,P0048,S0038,1,7288.40,55.87,4
O004373,3,P0051,S0005,3,18561.00,55.98,7
O004374,1,P0062,S0002,3,23151.00,55.99,10
O004374,2,P0065,S0009,2,13415.80,56.10,3
O004375,1,P0079,S0013,1,6447.30,56.22,9
O004375,2,P0082,S0020,3,12619.50,56.33,2
O004376,1,P0096,S0024,2,12011.40,56.45,8
O004377,1,P0013,S0035,3,14109.60,56.68,7
O004378,1,P0030,S0006,1,1695.80,56.91,6
O004379,1,P0047,S0017,2,8471.60,57.14,5
O004380,1,P0064,S0028,3,23028.60,57.37,4
O004381,1,P0081,S0039,1,2976.30,57.60,3
O004382,1,P0098,S0010,2,7048.40,57.83,2
O004382,2,P0001,S0017,1,1257.30,57.94,5
O004383,1,P0015,S0021,3,20733.30,58.06,1
O004384,1,P0032,S0032,1,3920.50,58.29,10
O004385,1,P0049,S0003,2,7281.60,58.52,9
O004386,1,P0066,S0014,3,24918.30,58.75,8
O004386,2,P0069,S0021,2,6399.40,58.86,1
O004387,1,P0083,S0025,1,5508.50,58.98,7
O004387,2,P0086,S0032,3,5803.80,59.09,10
O004388,1,P0100,S0036,2,9602.00,59.21,6
O004388,2,P0003,S0003,1,2131.90,59.32,9
O004389,1,P0017,S0007,3,22680.60,59.44,5
O004389,2,P0020,S0014,2,14736.00,59.55,8
O004390,1,P0034,S0018,1,408.60,59.67,4
O004391,1,P0051,S0029,2,12374.00,59.90,3
O004391,2,P0054,S0036,1,2511.40,60.01,6
O004392,1,P0068,S0040,3,3693.00,60.13,2
O004393,1,P0085,S0011,1,8369.10,60.36,1
O004394,1,P0002,S0022,2,2370.60,60.59,10
O004395,1,P0019,S0033,3,6412.50,60.82,9
O004396,1,P0036,S0004,1,4744.80,61.05,8
O004397,1,P0053,S0015,2,10824.80,61.28,7
O004398,1,P0070,S0026,3,10792.50,61.51,6
O004399,1,P0087,S0037,1,5696.90,61.74,5
O004400,1,P0004,S0008,2,11293.20,61.97,4
O004400,2,P0007,S0015,1,1138.20,62.08,7
O004400,3,P0010,S0022,3,17217.90,62.19,10
O004401,1,P0021,S0019,3,2603.40,62.20,3
O004401,2,P0024,S0026,2,8095.60,62.31,6
O004402,1,P0038,S0030,1,4156.30,62.43,2
O004402,2,P0041,S0037,3,22431.30,62.54,5
O004403,1,P0055,S0001,2,3271.20,62.66,1
O004403,2,P0058,S0008,1,6198.50,62.77,4
O004404,1,P0072,S0012,3,15245.40,62.89,10
O004404,2,P0075,S0019,2,727.60,63.00,3
O004405,1,P0089,S0023,1,7827.40,63.12,9
O004406,1,P0006,S0034,2,5229.40,63.35,8
O004407,1,P0023,S0005,3,19842.30,63.58,7
O004408,1,P0040,S0016,1,4006.20,63.81,6
O004409,1,P0057,S0027,2,12801.40,64.04,5
O004410,1,P0074,S0038,3,10467.90,64.27,4
O004411,1,P0091,S0009,1,7620.00,64.50,3
O004412,1,P0008,S0020,2,9440.60,64.73,2
O004413,1,P0025,S0031,3,22334.10,64.96,1
O004414,1,P0042,S0002,1,5665.00,65.19,10
O004415,1,P0059,S0013,2,15457.00,65.42,9
O004415,2,P0062,S0020,1,7717.00,65.53,2
O004416,1,P0076,S0024,3,23562.90,65.65,8
O004416,2,P0079,S0031,2,12894.60,65.76,1
O004417,1,P0093,S0035,1,2610.10,65.88,7
O004417,2,P0096,S0002,3,18017.10,65.99,10
O004418,1,P0010,S0006,2,11478.60,66.11,6
O004418,2,P0013,S0013,1,4703.20,66.22,9
O004419,1,P0027,S0017,3,8975.70,66.34,5
O004420,1,P0044,S0028,1,367.60,66.57,4
O004421,1,P0061,S0039,2,12782.00,66.80,3
O004422,1,P0078,S0010,3,14605.50,67.03,2
O004422,2,P0081,S0017,2,5952.60,67.14,5
O004423,1,P0095,S0021,1,7628.20,67.26,1
O004424,1,P0012,S0032,2,4115.00,67.49,10
O004425,1,P0029,S0003,3,21001.80,67.72,9
O004426,1,P0046,S0014,1,8245.00,67.95,8
O004427,1,P0063,S0025,2,7705.60,68.18,7
O004428,1,P0080,S0036,3,8479.80,68.41,6
O004429,1,P0097,S0007,1,4772.30,68.64,5
O004429,2,P0100,S0014,3,14403.00,68.75,8
O004430,1,P0014,S0018,2,16829.20,68.87,4
O004430,2,P0017,S0025,1,7560.20,68.98,7
O004431,1,P0031,S0029,3,17917.20,69.10,3
O004431,2,P0034,S0036,2,817.20,69.21,6
O004432,1,P0048,S0040,1,7288.40,69.33,2
O004432,2,P0051,S0007,3,18561.00,69.44,5
O004433,1,P0065,S0011,2,13415.80,69.56,1
O004434,1,P0082,S0022,3,12619.50,69.79,10
O004435,1,P0099,S0033,1,2783.70,70.02,9
O004436,1,P0016,S0004,2,14984.80,70.25,8
O004437,1,P0033,S0015,3,2615.40,70.48,7
O004438,1,P0050,S0026,1,5707.60,70.71,6
O004439,1,P0067,S0037,2,15769.20,70.94,5
O004440,1,P0084,S0008,3,6542.40,71.17,4
O004441,1,P0001,S0019,1,1257.30,71.40,3
O004442,1,P0018,S0030,2,12843.40,71.63,2
O004443,1,P0035,S0001,3,2782.50,71.86,1
O004443,2,P0038,S0008,2,8312.60,71.97,4
O004444,1,P0052,S0012,1,5610.80,72.09,10
O004444,2,P0055,S0019,3,4906.80,72.20,3
O004445,1,P0069,S0023,2,6399.40,72.32,9
O004445,2,P0072,S0030,1,5081.80,72.43,2
O004446,1,P0086,S0034,3,5803.80,72.55,8
O004446,2,P0089,S0001,2,15654.80,72.66,1
O004447,1,P0003,S0005,1,2131.90,72.78,7
O004447,2,P0006,S0012,3,7844.10,72.89,10
O004448,1,P0020,S0016,2,14736.00,73.01,6
O004449,1,P0037,S0027,3,5705.40,73.24,5
O004450,1,P0054,S0038,1,2511.40,73.47,4
O004451,1,P0071,S0009,2,9003.40,73.70,3
O004452,1,P0088,S0020,3,20710.50,73.93,2
O004453,1,P0005,S0031,1,6946.90,74.16,1
O004454,1,P0022,S0002,2,14730.80,74.39,10
O004455,1,P0039,S0013,3,9345.90,74.62,9
O004456,1,P0056,S0024,1,2789.90,74.85,8
O004457,1,P0073,S0035,2,6334.60,75.08,7
O004458,1,P0090,S0006,3,17372.40,75.31,6
O004458,2,P0093,S0013,2,5220.20,75.42,9
O004459,1,P0007,S0017,1,1138.20,75.54,5
O004459,2,P0010,S0024,3,17217.90,75.65,8
O004460,1,P0024,S0028,2,8095.60,75.77,4
O004460,2,P0027,S0035,1,2991.90,75.88,7
O004461,1,P0041,S0039,3,22431.30,76.00,3
O004461,2,P0044,S0006,2,735.20,76.11,6
O004462,1,P0058,S0010,1,6198.50,76.23,2
O004463,1,P0075,S0021,2,727.60,76.46,1
O004464,1,P0092,S0032,3,22113.60,76.69,10
O004465,1,P0009,S0003,1,5390.90,76.92,9
O004466,1,P0026,S0014,2,6794.80,77.15,8
O004467,1,P0043,S0025,3,12924.00,77.38,7
O004468,1,P0060,S0036,1,709.30,77.61,6
O004469,1,P0077,S0007,2,5741.40,77.84,5
O004470,1,P0094,S0018,3,11805.00,78.07,4
O004471,1,P0011,S0029,1,3448.00,78.30,3
O004472,1,P0028,S0040,2,4603.00,78.53,2
O004472,2,P0031,S0007,1,5972.40,78.64,5
O004473,1,P0045,S0011,3,18081.60,78.76,1
O004473,2,P0048,S0018,2,14576.80,78.87,4
O004473,3,P0051,S0025,1,6187.00,78.98,7
O004474,1,P0062,S0022,1,7717.00,78.99,10
O004474,2,P0065,S0029,3,20123.70,79.10,3
O004475,1,P0079,S0033,2,12894.60,79.22,9
O004475,2,P0082,S0040,1,4206.50,79.33,2
O004476,1,P0096,S0004,3,18017.10,79.45,8
O004477,1,P0013,S0015,1,4703.20,79.68,7
O004478,1,P0030,S0026,2,3391.60,79.91,6
O004479,1,P0047,S0037,3,12707.40,80.14,5
O004480,1,P0064,S0008,1,7676.20,80.37,4
O004481,1,P0081,S0019,2,5952.60,80.60,3
O004482,1,P0098,S0030,3,10572.60,80.83,2
O004482,2,P0001,S0037,2,2514.60,80.94,5
O004483,1,P0015,S0001,1,6911.10,81.06,1
O004484,1,P0032,S0012,2,7841.00,81.29,10
O004485,1,P0049,S0023,3,10922.40,81.52,9
O004486,1,P0066,S0034,1,8306.10,81.75,8
O004486,2,P0069,S0001,3,9599.10,81.86,1
O004487,1,P0083,S0005,2,11017.00,81.98,7
O004487,2,P0086,S0012,1,1934.60,82.09,10
O004488,1,P0100,S0016,3,14403.00,82.21,6
O004488,2,P0003,S0023,2,4263.80,82.32,9
O004489,1,P0017,S0027,1,7560.20,82.44,5
O004489,2,P0020,S0034,3,22104.00,82.55,8
O004489,3,P0023,S0001,2,13228.20,82.66,1
O004490,1,P0034,S0038,2,817.20,82.67,4
O004491,1,P0051,S0009,3,18561.00,82.90,3
O004491,2,P0054,S0016,2,5022.80,83.01,6
O004492,1,P0068,S0020,1,1231.00,83.13,2
O004493,1,P0085,S0031,2,16738.20,83.36,1
O004494,1,P0002,S0002,3,3555.90,83.59,10
O004495,1,P0019,S0013,1,2137.50,83.82,9
O004496,1,P0036,S0024,2,9489.60,84.05,8
O004497,1,P0053,S0035,3,16237.20,84.28,7
O004498,1,P0070,S0006,1,3597.50,84.51,6
O004499,1,P0087,S0017,2,11393.80,84.74,5
O004500,1,P0004,S0028,3,16939.80,84.97,4
O004500,2,P0007,S0035,2,2276.40,85.08,7
O004500,3,P0010,S0002,1,5739.30,85.19,10
O004501,1,P0021,S0039,1,867.80,85.20,3
O004501,2,P0024,S0006,3,12143.40,85.31,6
O004502,1,P0038,S0010,2,8312.60,85.43,2
O004502,2,P0041,S0017,1,7477.10,85.54,5
O004503,1,P0055,S0021,3,4906.80,85.66,1
O004503,2,P0058,S0028,2,12397.00,85.77,4
O004504,1,P0072,S0032,1,5081.80,85.89,10
O004504,2,P0075,S0039,3,1091.40,86.00,3
O004505,1,P0089,S0003,2,15654.80,86.12,9
O004506,1,P0006,S0014,3,7844.10,86.35,8
O004507,1,P0023,S0025,1,6614.10,86.58,7
O004508,1,P0040,S0036,2,8012.40,86.81,6
O004509,1,P0057,S0007,3,19202.10,87.04,5
O004510,1,P0074,S0018,1,3489.30,87.27,4
O004511,1,P0091,S0029,2,15240.00,87.50,3
O004512,1,P0008,S0040,3,14160.90,87.73,2
O004513,1,P0025,S0011,1,7444.70,87.96,1
O004514,1,P0042,S0022,2,11330.00,88.19,10
O004515,1,P0059,S0033,3,23185.50,88.42,9
O004515,2,P0062,S0040,2,15434.00,88.53,2
O004516,1,P0076,S0004,1,7854.30,88.65,8
O004516,2,P0079,S0011,3,19341.90,88.76,1
O004517,1,P0093,S0015,2,5220.20,88.88,7
O004517,2,P0096,S0022,1,6005.70,88.99,10
O004518,1,P0010,S0026,3,17217.90,89.11,6
O004518,2,P0013,S0033,2,9406.40,89.22,9
O004519,1,P0027,S0037,1,2991.90,89.34,5
O004520,1,P0044,S0008,2,735.20,89.57,4
O004521,1,P0061,S0019,3,19173.00,89.80,3
O004522,1,P0078,S0030,1,4868.50,90.03,2
O004523,1,P0095,S0001,2,15256.40,90.26,1
O004524,1,P0012,S0012,3,6172.50,90.49,10
O004525,1,P0029,S0023,1,7000.60,90.72,9
O004526,1,P0046,S0034,2,16490.00,90.95,8
O004527,1,P0063,S0005,3,11558.40,91.18,7
O004528,1,P0080,S0016,1,2826.60,91.41,6
O004529,1,P0097,S0027,2,9544.60,91.64,5
O004529,2,P0100,S0034,1,4801.00,91.75,8
O004530,1,P0014,S0038,3,25243.80,91.87,4
O004530,2,P0017,S0005,2,15120.40,91.98,7
O004531,1,P0031,S0009,1,5972.40,92.10,3
O004531,2,P0034,S0016,3,1225.80,92.21,6
O004532,1,P0048,S0020,2,14576.80,92.33,2
O004532,2,P0051,S0027,1,6187.00,92.44,5
O004533,1,P0065,S0031,3,20123.70,92.56,1
O004534,1,P0082,S0002,1,4206.50,92.79,10
O004535,1,P0099,S0013,2,5567.40,93.02,9
O004536,1,P0016,S0024,3,22477.20,93.25,8
O004537,1,P0033,S0035,1,871.80,93.48,7
O004538,1,P0050,S0006,2,11415.20,93.71,6
O004539,1,P0067,S0017,3,23653.80,93.94,5
O004540,1,P0084,S0028,1,2180.80,94.17,4
O004541,1,P0001,S0039,2,2514.60,94.40,3
O004542,1,P0018,S0010,3,19265.10,94.63,2
O004543,1,P0035,S0021,1,927.50,94.86,1
O004543,2,P0038,S0028,3,12468.90,94.97,4
O004544,1,P0052,S0032,2,11221.60,95.09,10
O004544,2,P0055,S0039,1,1635.60,95.20,3
O004545,1,P0069,S0003,3,9599.10,95.32,9
O004545,2,P0072,S0010,2,10163.60,95.43,2
O004546,1,P0086,S0014,1,1934.60,95.55,8
O004546,2,P0089,S0021,3,23482.20,95.66,1
O004547,1,P0003,S0025,2,4263.80,95.78,7
O004547,2,P0006,S0032,1,2614.70,95.89,10
O004548,1,P0020,S0036,3,22104.00,96.01,6
O004549,1,P0037,S0007,1,1901.80,96.24,5
O004550,1,P0054,S0018,2,5022.80,96.47,4
O004551,1,P0071,S0029,3,13505.10,96.70,3
O004552,1,P0088,S0040,1,6903.50,96.93,2
O004553,1,P0005,S0011,2,13893.80,97.16,1
O004554,1,P0022,S0022,3,22096.20,97.39,10
O004555,1,P0039,S0033,1,3115.30,97.62,9
O004556,1,P0056,S0004,2,5579.80,97.85,8
O004556,2,P0059,S0011,1,7728.50,97.96,1
O004557,1,P0073,S0015,3,9501.90,98.08,7
O004558,1,P0090,S0026,1,5790.80,98.31,6
O004558,2,P0093,S0033,3,7830.30,98.42,9
O004559,1,P0007,S0037,2,2276.40,98.54,5
O004559,2,P0010,S0004,1,5739.30,98.65,8
O004560,1,P0024,S0008,3,12143.40,98.77,4
O004560,2,P0027,S0015,2,5983.80,98.88,7
O004561,1,P0041,S0019,1,7477.10,99.00,3
O004561,2,P0044,S0026,3,1102.80,99.11,6
O004562,1,P0058,S0030,2,12397.00,99.23,2
O004563,1,P0075,S0001,3,1091.40,99.46,1
O004564,1,P0092,S0012,1,7371.20,99.69,10
O004565,1,P0009,S0023,2,10781.80,99.92,9
O004566,1,P0026,S0034,3,10192.20,30.14,8
O004567,1,P0043,S0005,1,4308.00,30.37,7
O004568,1,P0060,S0016,2,1418.60,30.60,6
O004569,1,P0077,S0027,3,8612.10,30.83,5
O004570,1,P0094,S0038,1,3935.00,31.06,4
O004571,1,P0011,S0009,2,6896.00,31.29,3
O004572,1,P0028,S0020,3,6904.50,31.52,2
O004572,2,P0031,S0027,2,11944.80,31.63,5
O004573,1,P0045,S0031,1,6027.20,31.75,1
O004573,2,P0048,S0038,3,21865.20,31.86,4
O004573,3,P0051,S0005,2,12374.00,31.97,7
O004574,1,P0062,S0002,2,15434.00,31.98,10
O004574,2,P0065,S0009,1,6707.90,32.09,3
O004575,1,P0079,S0013,3,19341.90,32.21,9
O004575,2,P0082,S0020,2,8413.00,32.32,2
O004576,1,P0096,S0024,1,6005.70,32.44,8
O004577,1,P0013,S0035,2,9406.40,32.67,7
O004578,1,P0030,S0006,3,5087.40,32.90,6
O004579,1,P0047,S0017,1,4235.80,33.13,5
O004580,1,P0064,S0028,2,15352.40,33.36,4
O004581,1,P0081,S0039,3,8928.90,33.59,3
O004582,1,P0098,S0010,1,3524.20,33.82,2
O004582,2,P0001,S0017,3,3771.90,33.93,5
O004583,1,P0015,S0021,2,13822.20,34.05,1
O004584,1,P0032,S0032,3,11761.50,34.28,10
O004585,1,P0049,S0003,1,3640.80,34.51,9
O004586,1,P0066,S0014,2,16612.20,34.74,8
O004586,2,P0069,S0021,1,3199.70,34.85,1
O004587,1,P0083,S0025,3,16525.50,34.97,7
O004587,2,P0086,S0032,2,3869.20,35.08,10
O004588,1,P0100,S0036,1,4801.00,35.20,6
O004588,2,P0003,S0003,3,6395.70,35.31,9
O004589,1,P0017,S0007,2,15120.40,35.43,5
O004589,2,P0020,S0014,1,7368.00,35.54,8
O004590,1,P0034,S0018,3,1225.80,35.66,4
O004591,1,P0051,S0029,1,6187.00,35.89,3
O004591,2,P0054,S0036,3,7534.20,36.00,6
O004592,1,P0068,S0040,2,2462.00,36.12,2
O004593,1,P0085,S0011,3,25107.30,36.35,1
O004594,1,P0002,S0022,1,1185.30,36.58,10
O004595,1,P0019,S0033,2,4275.00,36.81,9
O004596,1,P0036,S0004,3,14234.40,37.04,8
O004597,1,P0053,S0015,1,5412.40,37.27,7
O004598,1,P0070,S0026,2,7195.00,37.50,6
O004599,1,P0087,S0037,3,17090.70,37.73,5
O004600,1,P0004,S0008,1,5646.60,37.96,4
O004600,2,P0007,S0015,3,3414.60,38.07,7
O004600,3,P0010,S0022,2,11478.60,38.18,10
O004601,1,P0021,S0019,2,1735.60,38.19,3
O004601,2,P0024,S0026,1,4047.80,38.30,6
O004602,1,P0038,S0030,3,12468.90,38.42,2
O004602,2,P0041,S0037,2,14954.20,38.53,5
O004603,1,P0055,S0001,1,1635.60,38.65,1
O004603,2,P0058,S0008,3,18595.50,38.76,4
O004604,1,P0072,S0012,2,10163.60,38.88,10
O004604,2,P0075,S0019,1,363.80,38.99,3
O004605,1,P0089,S0023,3,23482.20,39.11,9
O004606,1,P0006,S0034,1,2614.70,39.34,8
O004607,1,P0023,S0005,2,13228.20,39.57,7
O004608,1,P0040,S0016,3,12018.60,39.80,6
O004609,1,P0057,S0027,1,6400.70,40.03,5
O004610,1,P0074,S0038,2,6978.60,40.26,4
O004611,1,P0091,S0009,3,22860.00,40.49,3
O004612,1,P0008,S0020,1,4720.30,40.72,2
O004613,1,P0025,S0031,2,14889.40,40.95,1
O004614,1,P0042,S0002,3,16995.00,41.18,10
O004615,1,P0059,S0013,1,7728.50,41.41,9
O004615,2,P0062,S0020,3,23151.00,41.52,2
O004616,1,P0076,S0024,2,15708.60,41.64,8
O004616,2,P0079,S0031,1,6447.30,41.75,1
O004617,1,P0093,S0035,3,7830.30,41.87,7
O004617,2,P0096,S0002,2,12011.40,41.98,10
